m,k,NZ,xBlockSize,yBlockSize,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
23560,6,484256,8,16,1,1,29.2923,29.4083,5.80444,2.50925
23560,6,484256,16,1,1,1,24.6077,25.2457,5.80444,2.50925
23560,6,484256,16,2,1,1,27.3731,27.2679,5.80444,2.50925
23560,6,484256,16,4,1,1,28.5762,28.6839,5.80444,2.50925
23560,6,484256,16,8,1,1,28.5306,28.6616,5.80444,2.50925
23560,6,484256,16,16,1,1,28.5728,28.5553,5.80444,2.50925
23560,6,484256,32,1,1,1,24.8104,25.2344,5.80444,2.50925
23560,6,484256,32,2,1,1,26.9412,27.1041,5.80444,2.50925
23560,6,484256,32,4,1,1,27.3186,27.2607,5.80444,2.50925
23560,6,484256,32,8,1,1,27.1989,27.1343,5.80444,2.50925
23560,6,484256,32,16,1,1,27.237,27.1027,5.80444,2.50925
23560,6,484256,64,1,1,1,24.8267,24.848,5.80444,2.50925
23560,6,484256,64,2,1,1,26.6493,26.7859,5.80444,2.50925
23560,6,484256,64,4,1,1,26.6032,26.6661,5.80444,2.50925
23560,6,484256,64,8,1,1,26.6902,26.5003,5.80444,2.50925
23560,6,484256,64,16,1,1,26.0655,26.0608,5.80444,2.50925
262111,1,1234877,8,1,1,1,3.68626,3.12212,0.94052,0.398314
262111,1,1234877,8,2,1,1,5.34379,4.58783,0.94052,0.398314
262111,1,1234877,8,4,1,1,6.82929,5.88987,0.94052,0.398314
262111,1,1234877,8,8,1,1,7.56798,6.58438,0.94052,0.398314
262111,1,1234877,8,16,1,1,7.56865,6.82332,0.94052,0.398314
262111,1,1234877,16,1,1,1,3.7127,3.17095,0.94052,0.398314
262111,1,1234877,16,2,1,1,5.34329,4.57427,0.94052,0.398314
262111,1,1234877,16,4,1,1,6.86268,5.84785,0.94052,0.398314
262111,1,1234877,16,8,1,1,6.99821,6.4793,0.94052,0.398314
262111,1,1234877,16,16,1,1,6.98128,6.58435,0.94052,0.398314
262111,1,1234877,32,1,1,1,3.71241,3.1569,0.94052,0.398314
262111,1,1234877,32,2,1,1,5.37002,4.54602,0.94052,0.398314
262111,1,1234877,32,4,1,1,5.83544,5.54519,0.94052,0.398314
262111,1,1234877,32,8,1,1,5.85825,5.5737,0.94052,0.398314
262111,1,1234877,32,16,1,1,5.82531,5.51922,0.94052,0.398314
262111,1,1234877,64,1,1,1,3.70458,3.1676,0.94052,0.398314
262111,1,1234877,64,2,1,1,5.31536,4.5569,0.94052,0.398314
262111,1,1234877,64,4,1,1,5.54815,5.27395,0.94052,0.398314
262111,1,1234877,64,8,1,1,5.29321,5.09821,0.94052,0.398314
262111,1,1234877,64,16,1,1,5.08615,4.81673,0.94052,0.398314
262111,2,1234877,8,1,1,1,5.95467,5.06736,1.74751,0.730761
262111,2,1234877,8,2,1,1,7.87523,6.75436,1.74751,0.730761
262111,2,1234877,8,4,1,1,9.20135,8.04091,1.74751,0.730761
262111,2,1234877,8,8,1,1,9.83749,8.85277,1.74751,0.730761
262111,2,1234877,8,16,1,1,9.92526,8.9527,1.74751,0.730761
262111,2,1234877,16,1,1,1,5.94152,5.08926,1.74751,0.730761
262111,2,1234877,16,2,1,1,7.85821,6.75071,1.74751,0.730761
262111,2,1234877,16,4,1,1,9.19111,8.07529,1.74751,0.730761
262111,2,1234877,16,8,1,1,9.32303,8.32894,1.74751,0.730761
262111,2,1234877,16,16,1,1,9.07912,8.51541,1.74751,0.730761
262111,2,1234877,32,1,1,1,5.95834,5.08027,1.74751,0.730761
262111,2,1234877,32,2,1,1,7.81904,6.75641,1.74751,0.730761
262111,2,1234877,32,4,1,1,8.1426,7.53509,1.74751,0.730761
262111,2,1234877,32,8,1,1,8.19884,7.60807,1.74751,0.730761
262111,2,1234877,32,16,1,1,8.185,7.59484,1.74751,0.730761
262111,2,1234877,64,1,1,1,5.96509,5.07044,1.74751,0.730761
262111,2,1234877,64,2,1,1,7.7665,6.72341,1.74751,0.730761
262111,2,1234877,64,4,1,1,7.88265,7.28821,1.74751,0.730761
262111,2,1234877,64,8,1,1,7.71116,7.1403,1.74751,0.730761
262111,2,1234877,64,16,1,1,7.46535,6.87421,1.74751,0.730761
262111,3,1234877,8,1,1,1,7.4127,6.34849,1.90309,0.843412
262111,3,1234877,8,2,1,1,9.23918,7.97712,1.90309,0.843412
262111,3,1234877,8,4,1,1,10.3312,9.19021,1.90309,0.843412
262111,3,1234877,8,8,1,1,10.8735,9.73642,1.90309,0.843412
262111,3,1234877,8,16,1,1,10.9697,9.69298,1.90309,0.843412
262111,3,1234877,16,1,1,1,7.43776,6.34061,1.90309,0.843412
262111,3,1234877,16,2,1,1,9.30071,7.98911,1.90309,0.843412
262111,3,1234877,16,4,1,1,10.2989,9.17477,1.90309,0.843412
262111,3,1234877,16,8,1,1,10.4362,9.29041,1.90309,0.843412
262111,3,1234877,16,16,1,1,10.4719,9.31259,1.90309,0.843412
262111,3,1234877,32,1,1,1,7.42865,6.29463,1.90309,0.843412
262111,3,1234877,32,2,1,1,9.27586,7.95471,1.90309,0.843412
262111,3,1234877,32,4,1,1,9.40785,8.5597,1.90309,0.843412
262111,3,1234877,32,8,1,1,9.47301,8.60294,1.90309,0.843412
262111,3,1234877,32,16,1,1,9.41219,8.5893,1.90309,0.843412
262111,3,1234877,64,1,1,1,7.45349,6.35114,1.90309,0.843412
262111,3,1234877,64,2,1,1,9.11646,8.00051,1.90309,0.843412
262111,3,1234877,64,4,1,1,9.17042,8.36229,1.90309,0.843412
262111,3,1234877,64,8,1,1,9.05689,8.21194,1.90309,0.843412
262111,3,1234877,64,16,1,1,8.77374,8.01189,1.90309,0.843412
262111,6,1234877,8,1,1,1,9.95743,8.27196,2.34402,0.968039
262111,6,1234877,8,2,1,1,11.2316,9.52973,2.34402,0.968039
262111,6,1234877,8,4,1,1,11.9274,10.2617,2.34402,0.968039
262111,6,1234877,8,8,1,1,12.3006,10.4763,2.34402,0.968039
262111,6,1234877,8,16,1,1,12.312,10.4822,2.34402,0.968039
262111,6,1234877,16,1,1,1,9.94292,8.31356,2.34402,0.968039
262111,6,1234877,16,2,1,1,11.2692,9.63818,2.34402,0.968039
262111,6,1234877,16,4,1,1,11.545,10.2343,2.34402,0.968039
262111,6,1234877,16,8,1,1,11.9379,10.3485,2.34402,0.968039
262111,6,1234877,16,16,1,1,11.9542,10.2767,2.34402,0.968039
262111,6,1234877,32,1,1,1,9.96166,8.35773,2.34402,0.968039
262111,6,1234877,32,2,1,1,11.0815,9.60733,2.34402,0.968039
262111,6,1234877,32,4,1,1,11.2824,9.80338,2.34402,0.968039
262111,6,1234877,32,8,1,1,11.3369,9.84463,2.34402,0.968039
262111,6,1234877,32,16,1,1,11.2254,9.82167,2.34402,0.968039
262111,6,1234877,64,1,1,1,9.98905,8.33194,2.34402,0.968039
262111,6,1234877,64,2,1,1,11.0659,9.5685,2.34402,0.968039
262111,6,1234877,64,4,1,1,11.0938,9.68369,2.34402,0.968039
262111,6,1234877,64,8,1,1,11.0045,9.6582,2.34402,0.968039
262111,6,1234877,64,16,1,1,10.7804,9.46049,2.34402,0.968039
62451,1,4007383,8,1,1,1,18.9497,19.744,1.33887,0.637457
62451,1,4007383,8,2,1,1,25.7364,30.6228,1.33887,0.637457
62451,1,4007383,8,4,1,1,31.9352,38.4909,1.33887,0.637457
62451,1,4007383,8,8,1,1,34.0414,40.5733,1.33887,0.637457
62451,1,4007383,8,16,1,1,34.2549,40.3613,1.33887,0.637457
62451,1,4007383,16,1,1,1,19.0275,19.7133,1.33887,0.637457
62451,1,4007383,16,2,1,1,25.7093,30.2609,1.33887,0.637457
62451,1,4007383,16,4,1,1,31.3518,35.8852,1.33887,0.637457
62451,1,4007383,16,8,1,1,31.1709,35.2027,1.33887,0.637457
62451,1,4007383,16,16,1,1,30.9678,35.9076,1.33887,0.637457
62451,1,4007383,32,1,1,1,19.0411,19.6634,1.33887,0.637457
62451,1,4007383,32,2,1,1,24.2112,25.1797,1.33887,0.637457
62451,1,4007383,32,4,1,1,24.146,25.1699,1.33887,0.637457
62451,1,4007383,32,8,1,1,24.1986,25.0474,1.33887,0.637457
62451,1,4007383,32,16,1,1,23.9592,24.8945,1.33887,0.637457
62451,1,4007383,64,1,1,1,18.981,19.718,1.33887,0.637457
62451,1,4007383,64,2,1,1,23.6362,24.8059,1.33887,0.637457
62451,1,4007383,64,4,1,1,23.5143,24.4532,1.33887,0.637457
62451,1,4007383,64,8,1,1,22.8259,24.06,1.33887,0.637457
62451,1,4007383,64,16,1,1,21.9129,22.6485,1.33887,0.637457
62451,2,4007383,8,1,1,1,31.7248,32.7161,2.67262,1.26337
62451,2,4007383,8,2,1,1,41.065,46.998,2.67262,1.26337
62451,2,4007383,8,4,1,1,48.9388,56.6398,2.67262,1.26337
62451,2,4007383,8,8,1,1,52.0561,59.217,2.67262,1.26337
62451,2,4007383,8,16,1,1,52.2726,59.2954,2.67262,1.26337
62451,2,4007383,16,1,1,1,31.5431,32.7652,2.67262,1.26337
62451,2,4007383,16,2,1,1,40.5399,46.9221,2.67262,1.26337
62451,2,4007383,16,4,1,1,48.2074,53.71,2.67262,1.26337
62451,2,4007383,16,8,1,1,48.7289,54.1539,2.67262,1.26337
62451,2,4007383,16,16,1,1,48.1677,53.4981,2.67262,1.26337
62451,2,4007383,32,1,1,1,31.6587,32.8902,2.67262,1.26337
62451,2,4007383,32,2,1,1,39.776,40.8886,2.67262,1.26337
62451,2,4007383,32,4,1,1,39.801,40.9659,2.67262,1.26337
62451,2,4007383,32,8,1,1,39.8391,40.8123,2.67262,1.26337
62451,2,4007383,32,16,1,1,39.4494,40.1729,2.67262,1.26337
62451,2,4007383,64,1,1,1,31.7163,32.8097,2.67262,1.26337
62451,2,4007383,64,2,1,1,39.205,40.2126,2.67262,1.26337
62451,2,4007383,64,4,1,1,38.7079,39.8191,2.67262,1.26337
62451,2,4007383,64,8,1,1,37.8558,39.0108,2.67262,1.26337
62451,2,4007383,64,16,1,1,36.3745,37.1675,2.67262,1.26337
62451,3,4007383,8,1,1,1,43.2397,44.9188,3.80694,1.60678
62451,3,4007383,8,2,1,1,55.1147,62.1973,3.80694,1.60678
62451,3,4007383,8,4,1,1,64.7307,73.9645,3.80694,1.60678
62451,3,4007383,8,8,1,1,67.7264,75.7927,3.80694,1.60678
62451,3,4007383,8,16,1,1,67.9202,76.6329,3.80694,1.60678
62451,3,4007383,16,1,1,1,43.2613,45.0503,3.80694,1.60678
62451,3,4007383,16,2,1,1,55.1991,62.3881,3.80694,1.60678
62451,3,4007383,16,4,1,1,64.2934,71.3753,3.80694,1.60678
62451,3,4007383,16,8,1,1,64.4677,71.202,3.80694,1.60678
62451,3,4007383,16,16,1,1,64.5145,70.7844,3.80694,1.60678
62451,3,4007383,32,1,1,1,43.1584,45.2982,3.80694,1.60678
62451,3,4007383,32,2,1,1,54.0389,55.5492,3.80694,1.60678
62451,3,4007383,32,4,1,1,54.0874,55.6875,3.80694,1.60678
62451,3,4007383,32,8,1,1,54.0106,55.4194,3.80694,1.60678
62451,3,4007383,32,16,1,1,53.3254,54.6926,3.80694,1.60678
62451,3,4007383,64,1,1,1,43.2699,45.017,3.80694,1.60678
62451,3,4007383,64,2,1,1,53.2025,54.7844,3.80694,1.60678
62451,3,4007383,64,4,1,1,52.7467,54.2956,3.80694,1.60678
62451,3,4007383,64,8,1,1,51.6922,52.8093,3.80694,1.60678
62451,3,4007383,64,16,1,1,49.3201,49.8011,3.80694,1.60678
62451,6,4007383,8,1,1,1,69.9449,73.4475,6.41971,2.68703
62451,6,4007383,8,2,1,1,84.972,95.1172,6.41971,2.68703
62451,6,4007383,8,4,1,1,96.7743,107.22,6.41971,2.68703
62451,6,4007383,8,8,1,1,99.3766,109.257,6.41971,2.68703
62451,6,4007383,8,16,1,1,99.0625,110.127,6.41971,2.68703
62451,6,4007383,16,1,1,1,69.8998,73.171,6.41971,2.68703
62451,6,4007383,16,2,1,1,84.9163,95.0268,6.41971,2.68703
62451,6,4007383,16,4,1,1,95.3382,104.373,6.41971,2.68703
62451,6,4007383,16,8,1,1,96.5693,104.37,6.41971,2.68703
62451,6,4007383,16,16,1,1,96.1092,103.503,6.41971,2.68703
62451,6,4007383,32,1,1,1,69.8168,72.8867,6.41971,2.68703
62451,6,4007383,32,2,1,1,84.6704,87.1787,6.41971,2.68703
62451,6,4007383,32,4,1,1,84.9797,87.1404,6.41971,2.68703
62451,6,4007383,32,8,1,1,84.9322,86.8544,6.41971,2.68703
62451,6,4007383,32,16,1,1,84.3518,85.6956,6.41971,2.68703
62451,6,4007383,64,1,1,1,70.041,73.3786,6.41971,2.68703
62451,6,4007383,64,2,1,1,83.3566,85.996,6.41971,2.68703
62451,6,4007383,64,4,1,1,82.7874,85.4618,6.41971,2.68703
62451,6,4007383,64,8,1,1,81.8018,84.2658,6.41971,2.68703
62451,6,4007383,64,16,1,1,79.0586,80.2332,6.41971,2.68703
2597,1,76367,8,1,1,1,5.42564,5.74979,1.36615,0.639306
2597,1,76367,8,2,1,1,5.80261,6.24113,1.36615,0.639306
2597,1,76367,8,4,1,1,5.97439,6.64558,1.36615,0.639306
2597,1,76367,8,8,1,1,6.04629,6.68854,1.36615,0.639306
2597,1,76367,8,16,1,1,6.10506,6.77568,1.36615,0.639306
2597,1,76367,16,1,1,1,5.46103,5.20549,1.36615,0.639306
2597,1,76367,16,2,1,1,5.78924,6.3318,1.36615,0.639306
2597,1,76367,16,4,1,1,5.5467,6.39894,1.36615,0.639306
2597,1,76367,16,8,1,1,6.07515,6.66676,1.36615,0.639306
2597,1,76367,16,16,1,1,5.98187,6.44847,1.36615,0.639306
2597,1,76367,32,1,1,1,5.36798,5.8076,1.36615,0.639306
2597,1,76367,32,2,1,1,5.66992,5.79795,1.36615,0.639306
2597,1,76367,32,4,1,1,5.5204,5.89267,1.36615,0.639306
2597,1,76367,32,8,1,1,5.66185,5.9339,1.36615,0.639306
2597,1,76367,32,16,1,1,5.75295,5.75682,1.36615,0.639306
2597,1,76367,64,1,1,1,5.48677,5.78405,1.36615,0.639306
2597,1,76367,64,2,1,1,5.71678,5.78015,1.36615,0.639306
2597,1,76367,64,4,1,1,5.68613,5.84946,1.36615,0.639306
2597,1,76367,64,8,1,1,5.24095,5.73647,1.36615,0.639306
2597,1,76367,64,16,1,1,5.72947,5.51857,1.36615,0.639306
2597,2,76367,8,1,1,1,9.59336,10.3469,2.7743,1.275
2597,2,76367,8,2,1,1,9.76011,10.4928,2.7743,1.275
2597,2,76367,8,4,1,1,10.3771,11.5235,2.7743,1.275
2597,2,76367,8,8,1,1,10.5398,11.8828,2.7743,1.275
2597,2,76367,8,16,1,1,10.6783,11.8417,2.7743,1.275
2597,2,76367,16,1,1,1,9.62286,10.2774,2.7743,1.275
2597,2,76367,16,2,1,1,9.72035,11.1212,2.7743,1.275
2597,2,76367,16,4,1,1,9.93069,10.5878,2.7743,1.275
2597,2,76367,16,8,1,1,9.98575,11.3151,2.7743,1.275
2597,2,76367,16,16,1,1,10.3065,10.994,2.7743,1.275
2597,2,76367,32,1,1,1,9.07834,9.72032,2.7743,1.275
2597,2,76367,32,2,1,1,10.1584,10.788,2.7743,1.275
2597,2,76367,32,4,1,1,10.052,10.3869,2.7743,1.275
2597,2,76367,32,8,1,1,9.23958,10.5245,2.7743,1.275
2597,2,76367,32,16,1,1,10.4441,10.331,2.7743,1.275
2597,2,76367,64,1,1,1,9.71788,10.2791,2.7743,1.275
2597,2,76367,64,2,1,1,10.2793,10.3152,2.7743,1.275
2597,2,76367,64,4,1,1,10.117,10.3174,2.7743,1.275
2597,2,76367,64,8,1,1,10.2743,10.2657,2.7743,1.275
2597,2,76367,64,16,1,1,10.0504,9.81149,2.7743,1.275
2597,3,76367,8,1,1,1,13.1023,13.98,3.73119,1.66097
2597,3,76367,8,2,1,1,13.7002,14.5587,3.73119,1.66097
2597,3,76367,8,4,1,1,14.11,15.5238,3.73119,1.66097
2597,3,76367,8,8,1,1,13.7575,15.838,3.73119,1.66097
2597,3,76367,8,16,1,1,14.435,15.5932,3.73119,1.66097
2597,3,76367,16,1,1,1,13.1849,13.9641,3.73119,1.66097
2597,3,76367,16,2,1,1,13.7575,14.9954,3.73119,1.66097
2597,3,76367,16,4,1,1,13.9887,15.009,3.73119,1.66097
2597,3,76367,16,8,1,1,14.266,15.4406,3.73119,1.66097
2597,3,76367,16,16,1,1,14.3245,15.2472,3.73119,1.66097
2597,3,76367,32,1,1,1,13.2044,14.0105,3.73119,1.66097
2597,3,76367,32,2,1,1,13.7588,14.5332,3.73119,1.66097
2597,3,76367,32,4,1,1,13.6318,14.4773,3.73119,1.66097
2597,3,76367,32,8,1,1,13.6357,14.2,3.73119,1.66097
2597,3,76367,32,16,1,1,13.5166,13.9352,3.73119,1.66097
2597,3,76367,64,1,1,1,13.171,14.0223,3.73119,1.66097
2597,3,76367,64,2,1,1,13.6195,13.9834,3.73119,1.66097
2597,3,76367,64,4,1,1,13.5531,14.0677,3.73119,1.66097
2597,3,76367,64,8,1,1,13.5891,14.1516,3.73119,1.66097
2597,3,76367,64,16,1,1,13.9417,13.4648,3.73119,1.66097
2597,6,76367,8,1,1,1,19.6316,20.9118,6.03217,2.62525
2597,6,76367,8,2,1,1,20.6516,22.0661,6.03217,2.62525
2597,6,76367,8,4,1,1,21.0548,21.2829,6.03217,2.62525
2597,6,76367,8,8,1,1,21.3284,22.2907,6.03217,2.62525
2597,6,76367,8,16,1,1,21.571,23.0165,6.03217,2.62525
2597,6,76367,16,1,1,1,19.951,20.8824,6.03217,2.62525
2597,6,76367,16,2,1,1,20.6167,22.0119,6.03217,2.62525
2597,6,76367,16,4,1,1,21.2887,22.3004,6.03217,2.62525
2597,6,76367,16,8,1,1,21.3586,22.5272,6.03217,2.62525
2597,6,76367,16,16,1,1,21.3284,22.4484,6.03217,2.62525
2597,6,76367,32,1,1,1,19.9614,20.867,6.03217,2.62525
2597,6,76367,32,2,1,1,20.6108,21.5131,6.03217,2.62525
2597,6,76367,32,4,1,1,20.3147,19.7389,6.03217,2.62525
2597,6,76367,32,8,1,1,20.6747,21.3884,6.03217,2.62525
2597,6,76367,32,16,1,1,21.085,21.0301,6.03217,2.62525
2597,6,76367,64,1,1,1,20.0832,20.9211,6.03217,2.62525
2597,6,76367,64,2,1,1,20.6004,21.0051,6.03217,2.62525
2597,6,76367,64,4,1,1,20.4445,20.5235,6.03217,2.62525
2597,6,76367,64,8,1,1,20.8395,20.9451,6.03217,2.62525
2597,6,76367,64,16,1,1,21.2666,20.4307,6.03217,2.62525
9,1,49,8,1,1,1,0.00539457,0.00520303,1.079,0.478088
9,1,49,8,2,1,1,0.00541748,0.00505891,1.079,0.478088
9,1,49,8,4,1,1,0.00552399,0.00534188,1.079,0.478088
9,1,49,8,8,1,1,0.00548737,0.00529163,1.079,0.478088
9,1,49,8,16,1,1,0.00556666,0.00502142,1.079,0.478088
9,1,49,16,1,1,1,0.00516398,0.0052713,1.079,0.478088
9,1,49,16,2,1,1,0.00548933,0.00534442,1.079,0.478088
9,1,49,16,4,1,1,0.00544154,0.00526291,1.079,0.478088
9,1,49,16,8,1,1,0.00534701,0.00535357,1.079,0.478088
9,1,49,16,16,1,1,0.00552898,0.00528169,1.079,0.478088
9,1,49,32,1,1,1,0.00555002,0.00526291,1.079,0.478088
9,1,49,32,2,1,1,0.00547168,0.00526784,1.079,0.478088
9,1,49,32,4,1,1,0.00557224,0.00530861,1.079,0.478088
9,1,49,32,8,1,1,0.00545268,0.00512248,1.079,0.478088
9,1,49,32,16,1,1,0.00514447,0.00511643,1.079,0.478088
9,1,49,64,1,1,1,0.005522,0.00514827,1.079,0.478088
9,1,49,64,2,1,1,0.00561669,0.00523207,1.079,0.478088
9,1,49,64,4,1,1,0.0055697,0.0052428,1.079,0.478088
9,1,49,64,8,1,1,0.00549327,0.00534543,1.079,0.478088
9,1,49,64,16,1,1,0.00547217,0.00525504,1.079,0.478088
9,2,49,8,1,1,1,0.0108082,0.0105003,2.28972,0.954148
9,2,49,8,2,1,1,0.0108744,0.0105495,2.28972,0.954148
9,2,49,8,4,1,1,0.0103946,0.00964093,2.28972,0.954148
9,2,49,8,8,1,1,0.0109277,0.0104254,2.28972,0.954148
9,2,49,8,16,1,1,0.0113101,0.0104583,2.28972,0.954148
9,2,49,16,1,1,1,0.0109512,0.0104167,2.28972,0.954148
9,2,49,16,2,1,1,0.0111414,0.0104983,2.28972,0.954148
9,2,49,16,4,1,1,0.0108609,0.0106323,2.28972,0.954148
9,2,49,16,8,1,1,0.0111121,0.0106212,2.28972,0.954148
9,2,49,16,16,1,1,0.0112046,0.0105574,2.28972,0.954148
9,2,49,32,1,1,1,0.0101685,0.00968408,2.28972,0.954148
9,2,49,32,2,1,1,0.0108321,0.0102693,2.28972,0.954148
9,2,49,32,4,1,1,0.0112437,0.0105962,2.28972,0.954148
9,2,49,32,8,1,1,0.0106448,0.0104778,2.28972,0.954148
9,2,49,32,16,1,1,0.0111627,0.0104167,2.28972,0.954148
9,2,49,64,1,1,1,0.0111354,0.0105022,2.28972,0.954148
9,2,49,64,2,1,1,0.0103201,0.0104263,2.28972,0.954148
9,2,49,64,4,1,1,0.0111111,0.0105357,2.28972,0.954148
9,2,49,64,8,1,1,0.0106884,0.0105793,2.28972,0.954148
9,2,49,64,16,1,1,0.0111475,0.00966495,2.28972,0.954148
9,3,49,8,1,1,1,0.0160761,0.0155344,3.15366,1.28419
9,3,49,8,2,1,1,0.0147306,0.0156236,3.15366,1.28419
9,3,49,8,4,1,1,0.0166199,0.0157828,3.15366,1.28419
9,3,49,8,8,1,1,0.0162094,0.0158421,3.15366,1.28419
9,3,49,8,16,1,1,0.0167395,0.0156236,3.15366,1.28419
9,3,49,16,1,1,1,0.0156583,0.0156758,3.15366,1.28419
9,3,49,16,2,1,1,0.0167243,0.0156816,3.15366,1.28419
9,3,49,16,4,1,1,0.016764,0.0157416,3.15366,1.28419
9,3,49,16,8,1,1,0.015673,0.0150589,3.15366,1.28419
9,3,49,16,16,1,1,0.0168671,0.0158317,3.15366,1.28419
9,3,49,32,1,1,1,0.0167716,0.0155602,3.15366,1.28419
9,3,49,32,2,1,1,0.0157942,0.0158094,3.15366,1.28419
9,3,49,32,4,1,1,0.016995,0.0158853,3.15366,1.28419
9,3,49,32,8,1,1,0.0169214,0.0158838,3.15366,1.28419
9,3,49,32,16,1,1,0.0156316,0.0156904,3.15366,1.28419
9,3,49,64,1,1,1,0.0166365,0.015724,3.15366,1.28419
9,3,49,64,2,1,1,0.0153342,0.0158347,3.15366,1.28419
9,3,49,64,4,1,1,0.0156436,0.0148665,3.15366,1.28419
9,3,49,64,8,1,1,0.0166275,0.0155731,3.15366,1.28419
9,3,49,64,16,1,1,0.016569,0.0150966,3.15366,1.28419
9,6,49,8,1,1,1,0.0333727,0.0313954,0.871628,0.849791
9,6,49,8,2,1,1,0.0321719,0.031545,0.871628,0.849791
9,6,49,8,4,1,1,0.0326638,0.0316485,0.871628,0.849791
9,6,49,8,8,1,1,0.0323703,0.0316278,0.871628,0.849791
9,6,49,8,16,1,1,0.0323333,0.0308642,0.871628,0.849791
9,6,49,16,1,1,1,0.0317248,0.0295043,0.871628,0.849791
9,6,49,16,2,1,1,0.0319343,0.0307125,0.871628,0.849791
9,6,49,16,4,1,1,0.0329892,0.0312442,0.871628,0.849791
9,6,49,16,8,1,1,0.0334486,0.0315509,0.871628,0.849791
9,6,49,16,16,1,1,0.0301699,0.0315038,0.871628,0.849791
9,6,49,32,1,1,1,0.0333878,0.0311146,0.871628,0.849791
9,6,49,32,2,1,1,0.0289438,0.0314012,0.871628,0.849791
9,6,49,32,4,1,1,0.0333727,0.0314979,0.871628,0.849791
9,6,49,32,8,1,1,0.0306403,0.0293045,0.871628,0.849791
9,6,49,32,16,1,1,0.02944,0.0302989,0.871628,0.849791
9,6,49,64,1,1,1,0.0323361,0.0306595,0.871628,0.849791
9,6,49,64,2,1,1,0.0329508,0.0315362,0.871628,0.849791
9,6,49,64,4,1,1,0.0335862,0.0313691,0.871628,0.849791
9,6,49,64,8,1,1,0.030712,0.0315893,0.871628,0.849791
9,6,49,64,16,1,1,0.0321185,0.0311721,0.871628,0.849791
116835,1,766396,8,1,1,1,0.161162,4.1558,1.20727,0.601324
116835,1,766396,8,2,1,1,0.159892,5.67142,1.20727,0.601324
116835,1,766396,8,4,1,1,0.138832,6.95717,1.20727,0.601324
116835,1,766396,8,8,1,1,0.135863,7.82217,1.20727,0.601324
116835,1,766396,8,16,1,1,0.137761,7.91844,1.20727,0.601324
116835,1,766396,16,1,1,1,0.161143,4.13964,1.20727,0.601324
116835,1,766396,16,2,1,1,0.159936,5.62908,1.20727,0.601324
116835,1,766396,16,4,1,1,0.156638,6.98117,1.20727,0.601324
116835,1,766396,16,8,1,1,0.152743,7.38994,1.20727,0.601324
116835,1,766396,16,16,1,1,0.155143,7.41954,1.20727,0.601324
116835,1,766396,32,1,1,1,0.161128,4.15917,1.20727,0.601324
116835,1,766396,32,2,1,1,0.159836,5.67057,1.20727,0.601324
116835,1,766396,32,4,1,1,0.156299,6.44301,1.20727,0.601324
116835,1,766396,32,8,1,1,0.152561,6.41377,1.20727,0.601324
116835,1,766396,32,16,1,1,0.154758,6.3211,1.20727,0.601324
116835,1,766396,64,1,1,1,0.161103,4.16089,1.20727,0.601324
116835,1,766396,64,2,1,1,0.159833,5.67825,1.20727,0.601324
116835,1,766396,64,4,1,1,0.156183,6.16834,1.20727,0.601324
116835,1,766396,64,8,1,1,0.152258,5.99039,1.20727,0.601324
116835,1,766396,64,16,1,1,0.154592,5.53451,1.20727,0.601324
116835,2,766396,8,1,1,1,0.284763,6.82788,2.43263,1.12425
116835,2,766396,8,2,1,1,0.283209,8.78441,2.43263,1.12425
116835,2,766396,8,4,1,1,0.25347,10.162,2.43263,1.12425
116835,2,766396,8,8,1,1,0.247151,10.8657,2.43263,1.12425
116835,2,766396,8,16,1,1,0.251088,11.1463,2.43263,1.12425
116835,2,766396,16,1,1,1,0.284772,6.80679,2.43263,1.12425
116835,2,766396,16,2,1,1,0.283321,8.78397,2.43263,1.12425
116835,2,766396,16,4,1,1,0.275865,10.1972,2.43263,1.12425
116835,2,766396,16,8,1,1,0.267814,10.5076,2.43263,1.12425
116835,2,766396,16,16,1,1,0.272158,10.4311,2.43263,1.12425
116835,2,766396,32,1,1,1,0.284791,6.79695,2.43263,1.12425
116835,2,766396,32,2,1,1,0.283131,8.72293,2.43263,1.12425
116835,2,766396,32,4,1,1,0.274541,9.45435,2.43263,1.12425
116835,2,766396,32,8,1,1,0.266586,9.53537,2.43263,1.12425
116835,2,766396,32,16,1,1,0.270688,9.46344,2.43263,1.12425
116835,2,766396,64,1,1,1,0.284818,6.84706,2.43263,1.12425
116835,2,766396,64,2,1,1,0.283079,8.70465,2.43263,1.12425
116835,2,766396,64,4,1,1,0.274177,9.17778,2.43263,1.12425
116835,2,766396,64,8,1,1,0.265901,8.97222,2.43263,1.12425
116835,2,766396,64,16,1,1,0.26955,8.6128,2.43263,1.12425
116835,3,766396,8,1,1,1,0.408165,8.30523,3.41136,1.46127
116835,3,766396,8,2,1,1,0.404109,10.2088,3.41136,1.46127
116835,3,766396,8,4,1,1,0.36336,11.056,3.41136,1.46127
116835,3,766396,8,8,1,1,0.355439,11.8283,3.41136,1.46127
116835,3,766396,8,16,1,1,0.36044,11.9705,3.41136,1.46127
116835,3,766396,16,1,1,1,0.408288,8.32791,3.41136,1.46127
116835,3,766396,16,2,1,1,0.406595,10.2021,3.41136,1.46127
116835,3,766396,16,4,1,1,0.393981,11.4241,3.41136,1.46127
116835,3,766396,16,8,1,1,0.383354,11.6061,3.41136,1.46127
